mso_code,device_id,event_date,event_time,station_num,prog_code
1540,0000000057f6,20151101,182821,50167,SH014026800000
1540,0000000057f6,20151101,183417,10153,EP014160490057
1540,0000000057f6,20151101,193648,10153,EP022408210001
1540,0000000057f6,20151101,200008,74183,MV000270000000
1540,000000007d3d,20151101,114807,10142,EP000204470769
1540,000000007d3d,20151101,230000,11069,SH015729450000
1540,000000007f69,20151101,10000,58321,SH014656280000
1540,000000007f69,20151101,82118,59444,MV000979110000
1540,000000007f69,20151101,200507,31226,SH008483860000
1540,000000007f69,20151101,233000,31226,SH009134780000
1540,9602,20151101,205000,31226,SP003189730000
1540,9602,20151101,221911,59337,EP013240020103
1540,00000000b5d6,20151101,30000,10171,MV001849130000
1540,00000000b5d6,20151101,100000,10171,EP014948480091
1540,00000000b5d6,20151101,193000,10171,EP019172980045
1540,00000000b5d6,20151101,204547,10021,EP013240020101
1540,32855,20151101,40000,10179,SP003199560000
1540,32855,20151101,93453,45210,MV003751810000
1540,32855,20151101,151657,42599,SP003189640000
1540,32855,20151101,162500,42599,SP003189720000
1540,000000032aa2,20151101,82219,10093,MV001556560000
1540,000000032aa2,20151101,195309,99993,MP_MISSINGPROGRAM
1540,000000032aa2,20151101,220837,16331,EP011529650035
1540,000000032aa2,20151101,221950,16331,EP011529650035
1540,000000032e0a,20151101,83915,60048,EP017123260057
1540,000000032e0a,20151101,90000,60048,EP017123260003
1540,000000032e0a,20151101,150000,60048,EP013216350256
1540,000000032e0a,20151101,154500,60048,EP013216350305
1540,000000032e0a,20151101,203000,60048,EP012462650613
1540,3.20E+27,20151101,233000,10171,EP017516880047
1540,33234,20151101,83451,17619,SH015547290000
1540,33234,20151101,104635,10986,MV001425650000
1540,33234,20151101,121302,11741,EP000076050756
1540,33234,20151101,145542,11896,SP003189690000
1540,33234,20151101,154725,11948,SP003189640000
1540,33234,20151101,154903,11948,SP003189640000
1540,33234,20151101,155110,33178,EP015053950047
1540,33234,20151101,180000,12131,EP017123260025
1540,0000000333c9,20151101,54452,82541,SH017752880000
1540,0000000333c9,20151101,55220,10918,SH011905870000
1540,0000000333c9,20151101,131332,11948,SP003189640000
1540,0000000333c9,20151101,131349,10918,MV004251920000
1540,0000000333c9,20151101,140000,10153,EP012192170122
1540,0000000333c9,20151101,140613,10142,SH019420750000
1540,0000000333c9,20151101,153402,10021,MV001366830000
1540,0000000333c9,20151101,200000,11896,EP019222940027
1540,0000000333c9,20151101,233500,11896,EP019661800186
1540,33449,20151101,0,12852,MV000085790000
1540,33449,20151101,10000,16374,SH022177430000
1540,33449,20151101,90000,11913,SH006856680000
1540,33449,20151101,142352,99993,MP_MISSINGPROGRAM
1540,33449,20151101,142715,62077,EP010300650091
1540,33449,20151101,143132,55887,MV004950260000
1540,33449,20151101,150950,14766,MV001337070000
1540,33449,20151101,170612,35449,MV000424810000
1540,33449,20151101,170939,99993,MP_MISSINGPROGRAM
1540,33449,20151101,171640,14766,MV004573410000
1540,33449,20151101,185747,11150,EP015103710064
1540,33449,20151101,191647,49242,EP000028410066
1540,33449,20151101,213016,14764,MV000325960000
1540,33537,20151101,170806,66804,EP013841350009
1540,33633,20151101,82237,14771,SH008492230000
1540,33633,20151101,83507,14771,SH008492230000
1540,33633,20151101,90041,16331,EP010861690004
1540,33633,20151101,90303,99993,MP_MISSINGPROGRAM
1540,33633,20151101,91055,82541,EP008092490408
1540,33633,20151101,91430,99993,MP_MISSINGPROGRAM
1540,33633,20151101,130703,99993,MP_MISSINGPROGRAM
1540,33633,20151101,131027,99993,MP_MISSINGPROGRAM
1540,33633,20151101,190429,11180,EP010951270010
1540,33633,20151101,192720,11158,EP018417340022
1540,33633,20151101,194122,61135,SH014656280000
1540,33633,20151101,214141,11628,SP003189730000
1540,33633,20151101,230000,16615,EP012483920272
1540,00000003375e,20151101,105728,10142,EP010639460259
1540,00000003375e,20151101,110508,12444,SH022733870000
1540,00000003375e,20151101,110656,11187,SH021467180000
1540,00000003375e,20151101,123657,99993,MP_MISSINGPROGRAM
1540,00000003375e,20151101,161714,11221,MV006284950000
1540,00000003375e,20151101,194140,11896,EP000000351260
1540,00000003375e,20151101,200210,10986,MV001425650000
1540,00000003375e,20151101,200259,11150,EP017324570038
1540,00000003375e,20151101,200538,21320,EP019222940027
1540,00000003375e,20151101,201848,10088,EP019732500014
1540,00000003375e,20151101,202903,99993,MP_MISSINGPROGRAM
1540,33897,20151101,93000,42599,SP003189620000
1540,33897,20151101,212821,31713,SH007514250000
1540,33897,20151101,213127,42599,EP019667680005
1540,33904,20151101,3000,16123,EP007633980002
1540,33904,20151101,51439,46710,MV000782690000
1540,33904,20151101,110843,11221,MV005607150000
1540,33904,20151101,230000,68385,MV000411980000
1540,00000003391b,20151101,1457,31709,EP015686040014
1540,00000003391b,20151101,55351,79670,SH022309060000
1540,00000003391b,20151101,134813,14902,EP013600540088
1540,00000003391b,20151101,150000,14902,EP013600540132
1540,00000003391b,20151101,154013,11896,SP003189690000
1540,00000003391b,20151101,161457,11896,SH000780690000
1540,00000003391b,20151101,161627,99993,MP_MISSINGPROGRAM
1540,00000003391b,20151101,170000,11163,EP014228840067
1540,00000003391b,20151101,173200,10051,EP009285440047
1540,00000003391b,20151101,175425,99993,MP_MISSINGPROGRAM
1540,00000003391b,20151101,193949,99993,MP_MISSINGPROGRAM
1540,00000003391b,20151101,211054,11948,EP019667680005
1540,00000003391b,20151101,221120,12574,EP017584510123
1540,00000003391b,20151101,224435,11948,EP019667680005
1540,00000003391b,20151101,224639,11948,EP019667680005
1540,00000003391b,20151101,230023,11896,SH021468280000
1540,00000003391b,20151101,232241,11948,SH013854920000
1540,00000003391b,20151101,232901,11948,SH013854920000
1540,33927,20151101,0,30754,SH000000010000
1540,33927,20151101,500,30754,EP012801050085
1540,33927,20151101,50000,30754,SH000000010000
1540,33927,20151101,153409,30754,SP003189690000
1540,33927,20151101,165836,60179,SH011029750000
1540,33927,20151101,170335,60179,EP017943800099
1540,33927,20151101,170709,42599,SP003189720000
1540,33927,20151101,193551,60179,SH003798320000
1540,33927,20151101,203727,61854,EP005544731481
1540,33927,20151101,210953,61854,EP005544731481
1540,33927,20151101,212654,61854,EP005544731481
1540,33927,20151101,223452,58623,MV000468460000
1540,33927,20151101,223512,58623,MV000468460000
1540,000000033aef,20151101,50310,59976,EP000199170206
1540,000000033aef,20151101,55541,49848,EP018971280034
1540,000000033aef,20151101,143703,30754,SP003189690000
1540,000000033aef,20151101,155303,30754,SP003189690000
1540,000000033aef,20151101,233000,31226,SH009134780000
1540,000000033aef,20151101,235420,32645,SH000199170000
1540,000000033afa,20151101,0,30754,SH000000010000
1540,000000033afa,20151101,60517,72731,SH014216550000
1540,000000033afa,20151101,62103,58515,EP000169160097
1540,000000033afa,20151101,62915,58718,SH003951640000
1540,000000033afa,20151101,103000,30754,EP000015221195
1540,000000033afa,20151101,190000,30754,EP000000351260
1540,000000033afa,20151101,230000,30754,SH021468280000
1540,000000033afa,20151101,233500,30754,EP019661800186
1540,000000033b0c,20151101,162553,11948,SP003189720000
1540,00000004e4b6,20151101,3000,32645,SH000199170000
1540,00000004ea0a,20151101,0,11913,EP010855880142
1540,00000004ea0a,20151101,220000,17927,MV004509790000
1540,00000004ea44,20151101,2622,11948,EP007261330158
1540,00000004ea44,20151101,100309,11913,EP005267840577
1540,00000004ea44,20151101,220204,56056,SH016806180000
1540,00000004ea77,20151101,143000,10171,EP014482900098
1540,00000004ea77,20151101,170000,10171,EP014948480082
1540,00000004ea77,20151101,200300,10051,EP009285440053
1540,00000004eabd,20151101,620,10201,MV000741130000
1540,00000004eabd,20151101,170019,99993,MP_MISSINGPROGRAM
1540,00000004eabd,20151101,170147,46784,SH001470820000
1540,00000004eabd,20151101,175305,15295,MV000539970000
1540,00000004eabd,20151101,180023,12852,MV000013250000
1540,00000004eabd,20151101,190000,46784,EP000013450138
1540,00000004eabd,20151101,191217,99993,MP_MISSINGPROGRAM
1540,00000004eabd,20151101,194817,46784,EP000013450110
1540,00000004eabd,20151101,200024,49242,EP000010050009
1540,00000004eabd,20151101,201519,31046,EP019637920015
1540,00000004eabd,20151101,225259,31046,EP018877610009
1540,00000004eabd,20151101,230319,49242,EP000008820092
1540,00000004eb8f,20151101,165137,99993,MP_MISSINGPROGRAM
1540,00000004eb8f,20151101,165443,87925,EP021781420003
1540,00000004eb8f,20151101,181747,60468,EP020943420006
1540,00000004eb8f,20151101,184127,60468,EP020943420006
1540,00000004eb8f,20151101,184155,58574,MV004858510000
1540,00000004eb8f,20151101,210000,59337,EP013240020103
1540,00000004eb8f,20151101,221755,60468,EP022640470001
1540,00000004eb8f,20151101,221803,58623,MV000468460000
1540,00000004eb8f,20151101,222152,59337,EP013240020103
1540,00000004eb8f,20151101,223336,58623,MV000468460000
1540,00000004eb8f,20151101,224533,32645,EP022138670021
1540,00000004eb8f,20151101,231115,59432,EP001151270249
1540,00000004eba5,20151101,230000,58452,EP011581240101
1540,00000004ef09,20151101,162856,42599,SP003189720000
1540,00000004ef09,20151101,200000,42599,EP019667680005
1540,00000004ef09,20151101,212132,11150,EP015103710075
1540,00000004ef0c,20151101,40000,42642,EP000176170265
1540,00000004ef0c,20151101,190000,31709,EP000168930672
1540,00000004efe1,20151101,210407,30754,EP011583840142
1540,00000004efe1,20151101,210413,31709,EP021847130006
1540,00000004f021,20151101,150813,61854,EP015629870766
1540,00000004f021,20151101,155514,57394,EP013605340004
1540,00000004f021,20151101,160303,48639,EP005544654697
1540,00000004f021,20151101,160736,59444,MV000979110000
1540,00000004f021,20151101,202354,60964,MV001425650000
1540,00000004f021,20151101,203601,58574,MV003986860000
1540,00000004f0ca,20151101,50000,70387,EP005178511313
1540,00000004f0ca,20151101,133000,10989,EP009675940038
1540,00000004f0ca,20151101,150647,12131,EP013216350256
1540,00000004f0ca,20151101,165741,12131,EP022222100019
1540,00000004f0ca,20151101,172553,11218,MV000455430000
1540,00000004f0ca,20151101,230000,10989,EP009675940275
1540,00000004f1d6,20151101,90820,61960,EP010957480166
1540,00000004f1d6,20151101,111722,61854,EP005544725018
1540,00000004f1d6,20151101,122504,59444,MV000088900000
1540,00000004f1d6,20151101,130946,82547,EP007685451935
1540,00000004f1d6,20151101,131329,56905,EP006114420136
1540,00000004f1d6,20151101,144649,67375,EP018285930015
1540,00000004f1d6,20151101,162025,30754,SH000780690000
1540,00000004f1d6,20151101,162837,99993,MP_MISSINGPROGRAM
1540,00000004f1d6,20151101,181517,31709,SH003602880000
1540,00000004f1d6,20151101,200000,57708,EP012124070155
1540,00000004f1d6,20151101,201237,42599,EP019667680005
1540,00000004f2f1,20151101,112904,11896,EP000015221195
1540,00000004f2f1,20151101,220000,14902,EP016569310034
1540,00000004f38c,20151101,20000,59444,EP002775980060
1540,00000004f38c,20151101,71505,10179,SH000199170000
1540,00000004f38c,20151101,80000,11913,EP000018937276
1540,00000004f38c,20151101,114740,61854,EP005544725018
1540,00000004f38c,20151101,170000,12574,EP011117850343
1540,00000004f3c0,20151101,120000,59303,EP020696210016
1540,00000004f3c0,20151101,140642,48639,EP005544654697
1540,00000004f3c0,20151101,230909,59337,EP014774810070
1540,00000004f3c0,20151101,233000,59337,EP013240020103
1540,00000004f5fe,20151101,133000,10057,EP019846840020
1540,00000004f630,20151101,190000,12574,EP017899670068
1540,00000004f75d,20151101,0,10171,EP014482900099
1540,00000004f75d,20151101,10000,10171,EP012458700055
1540,00000004f75d,20151101,30000,10171,MV001849130000
1540,00000004f75d,20151101,80000,10171,EP018281880040
1540,00000004f75d,20151101,93000,11006,EP003077660503
1540,00000004f75d,20151101,150000,10171,EP014482900102
1540,00000004f75d,20151101,183000,10171,EP019172980043
1540,000000050c55,20151101,223454,31709,EP021847550006
1540,0000000516a5,20151101,30000,54286,SH014157500000
1540,0000000516a5,20151101,33000,54286,SH015669460000
1540,0000000516a5,20151101,191552,32645,EP001786120664
1540,0000000516a5,20151101,193000,65025,SH000191120000
1540,0000000516b6,20151101,211338,57708,EP012124070165
1540,000000051b17,20151101,160521,11948,SP003189640000
1540,000000051b17,20151101,160704,11896,SH000780690000
1540,000000051b17,20151101,205728,31226,SP003189730000
1540,000000051b17,20151101,214637,31226,SP003189730000
1540,000000051ca0,20151101,60000,49246,MV000027040000
1540,000000051ca0,20151101,73235,11896,SH021468090000
1540,000000051cc1,20151101,195815,42599,SH007795570000
1540,000000051cc1,20151101,202000,31226,SP003189730000
1540,000000051cc1,20151101,204543,31226,SP003189730000
1540,000000051cc1,20151101,205738,31226,SP003189730000
1540,000000051cc1,20151101,210112,30754,EP011583840142
1540,000000051d12,20151101,194520,42599,SH007795570000
1540,000000051d12,20151101,200049,30754,EP019222940027
1540,000000051d12,20151101,232236,99993,MP_MISSINGPROGRAM
1540,000000051d12,20151101,232241,32645,SH000199170000
1540,000000051ddb,20151101,100000,60179,EP018945890079
1540,000000051ddb,20151101,140000,60179,EP001777901059
1540,000000051ddb,20151101,160000,60179,SH011029750000
1540,000000051ddb,20151101,200000,60179,EP001940721519
1540,000000051ddb,20151101,230000,60179,EP001940721519
1540,000000051e2d,20151101,130000,60179,SH011029750000
1540,000000051e2d,20151101,184924,42599,SP003189720000
1540,000000051e2d,20151101,190513,31226,SH008483860000
1540,000000051ef2,20151101,3420,25272,MV000315340000
1540,000000051ef2,20151101,172749,15952,EP005544654697
1540,000000051ef2,20151101,225549,10179,EP022138670021
1540,52305,20151101,80000,31709,EP000018937276
1540,52305,20151101,192015,11896,EP000000351260
1540,5.31E+09,20151101,124344,18332,MV001971280000
1540,5.31E+09,20151101,184234,99993,MP_MISSINGPROGRAM
1540,0000000532ef,20151101,140000,14902,EP013600540083
1540,0000000532ef,20151101,160519,82696,EP015388740006
1540,0000000532ef,20151101,161400,99993,MP_MISSINGPROGRAM
1540,0000000532ef,20151101,165844,59337,MV001602060000
1540,0000000532ef,20151101,172940,11207,EP003169780307
1540,0000000532ef,20151101,173027,42642,MV003664050000
1540,0000000532ef,20151101,195410,58574,MV004858510000
1540,00000005332c,20151101,220000,11163,EP014228840122
1540,53355,20151101,0,32645,SP003199490000
1540,53355,20151101,121954,58321,SP003258310000
1540,53355,20151101,163000,30754,SH000780690000
1540,53355,20151101,190000,30754,EP000000351260
1540,0000000536a9,20151101,10200,11741,SH000191680000
1540,0000000536a9,20151101,20200,11741,EP011748230061
1540,0000000536a9,20151101,53000,11741,SH018168260000
1540,0000000536a9,20151101,141433,61522,MV002661280000
1540,0000000536a9,20151101,152648,18284,EP021216170002
1540,0000000536a9,20151101,162309,35481,EP000310092289
1540,0000000536a9,20151101,162911,16834,EP008352440012
1540,0000000536a9,20151101,162921,14988,MV002822490000
1540,0000000536a9,20151101,175624,12852,MV000039600000
1540,0000000536a9,20151101,181530,14755,SH018648710000
1540,0000000536a9,20151101,182123,18284,EP022238420004
1540,0000000536a9,20151101,190302,12852,MV000013250000
1540,0000000536a9,20151101,212234,49242,EP000010050009
1540,0000000536a9,20151101,212935,11948,EP019667680005
1540,0000000536a9,20151101,224314,18480,MV004799200000
1540,0000000536a9,20151101,224402,11948,EP019667680005
1540,0000000539be,20151101,50000,10093,SH016019560000
1540,0000000539be,20151101,60000,10093,SH022838960000
1540,0000000539be,20151101,181504,99993,MP_MISSINGPROGRAM
1540,0000000539be,20151101,181512,11913,SH003602880000
1540,0000000539be,20151101,194340,31709,EP000168930672
1540,0000000539be,20151101,210000,30754,EP011583840142
1540,0000000539be,20151101,222416,30754,EP019224320019
1540,6.00E+63,20151101,0,62081,EP011228160048
1540,6.00E+63,20151101,10000,62081,EP011228160048
1540,6.00E+63,20151101,155150,11896,SP003189690000
1540,6.00E+63,20151101,194122,11948,SH007795570000
1540,00000007a069,20151101,61701,35481,EP000365112699
1540,00000007a069,20151101,93134,11569,SP003189620000
1540,00000007a069,20151101,160000,74796,EP015325160198
1540,00000007a06a,20151101,143000,11913,SH007196930000
1540,00000007a06a,20151101,162700,10051,EP009285440025
1540,00000007a06a,20151101,203300,10051,EP009285440054
1540,00000007a06a,20151101,210000,11913,EP021847130006
1540,00000007a164,20151101,33258,16331,EP010862000051
1540,00000007a164,20151101,33345,11097,MV003312060000
1540,00000007a164,20151101,234707,10120,MV005987040000
1540,00000007a168,20151101,10500,11896,SH000000010000
1540,00000007a168,20151101,43000,11896,SH002921460000
1540,00000007a168,20151101,120000,11896,SH002769000000
1540,00000007a168,20151101,220341,30156,EP013928440071
1540,00000007a196,20151101,50000,49788,SH000000010000
1540,00000007a196,20151101,101239,31709,EP005267840577
1540,00000007a196,20151101,175542,58812,EP017512260024
1540,00000007a196,20151101,184556,58515,EP009311820178
1540,00000007a196,20151101,191134,42599,SP003189720000
1540,00000007a196,20151101,201615,58515,EP009311820180
1540,00000007a196,20151101,205904,58515,EP009311820182
1540,00000007a196,20151101,213025,58515,EP009311820184
1540,00000007a196,20151101,220000,31711,EP005927330055
1540,00000007a196,20151101,220200,58515,EP009311820188
1540,00000007a199,20151101,23000,59615,SH000000010000
1540,00000007a199,20151101,100000,42642,EP000176170271
1540,00000007a199,20151101,180000,66268,MV006296550000
1540,00000007a199,20151101,193000,21247,SH007795570000
1540,00000007a1d7,20151101,63000,10145,EP003915550329
1540,00000007a1d7,20151101,121441,10035,EP022631460001
1540,00000007a1d7,20151101,121746,10035,EP022631460001
1540,00000007a1d7,20151101,160000,10171,EP014948480092
1540,00000007a1d7,20151101,190000,16615,EP012483920268
1540,00000007a1d7,20151101,192036,11097,MV004084190000
1540,00000007a236,20151101,30000,50747,EP020968890018
1540,00000007a236,20151101,113000,50747,EP014328710037
1540,00000007a236,20151101,120000,50747,EP018058050045
1540,00000007a275,20151101,150000,60468,EP020943420004
1540,00000007a275,20151101,192114,10021,EP013240020100
1540,00000007a2b1,20151101,212211,42599,EP019667680005
1540,00000007a304,20151101,73000,11948,EP017582070047
1540,00000007a304,20151101,173000,11158,EP009618610165
1540,00000009ffac,20151101,111519,36205,EP020758750001
1540,00000009ffac,20151101,162731,42599,SP003189720000
1540,00000009ffac,20151101,173226,57390,EP004154020621
1540,0000000a0113,20151101,40000,14902,SH000000010000
1540,0000000a0113,20151101,223000,10021,EP014774810070
1540,0000000a02db,20151101,120344,31709,EP022522140008
1540,0000000a02db,20151101,120703,49788,EP015409850061
1540,0000000a02db,20151101,132940,99993,MP_MISSINGPROGRAM
1540,0000000a02db,20151101,233500,31709,EP006724493194
1540,0000000a02e9,20151101,21131,10989,EP019326930043
1540,0000000a02e9,20151101,21617,10093,SH022892890000
1540,0000000a02e9,20151101,23436,11006,EP000174130006
1540,0000000a02e9,20151101,162943,10989,EP009675940053
1540,0000000a02e9,20151101,173700,17927,EP000186930334
1540,0000000a02e9,20151101,183000,17927,EP000186930482
1540,0000000a03a1,20151101,33000,11867,EP000168930593
1540,0000000a03a1,20151101,53000,11867,EP000028040053
1540,0000000a03a1,20151101,210000,11867,EP009311820183
1540,0000000a03d4,20151101,13035,31709,EP014198470011
1540,0000000a03d4,20151101,14249,64490,EP014160490032
1540,0000000a03d4,20151101,15350,45438,EP021064590013
1540,0000000a03d4,20151101,20723,61814,EP022795400005
1540,0000000a03d4,20151101,20908,58646,EP003118650033
1540,0000000a03d4,20151101,22516,57708,EP017536180004
1540,0000000a03d4,20151101,23019,59440,EP017109620230
1540,0000000a03d4,20151101,23502,76366,SH022418570000
1540,0000000a03d4,20151101,114619,31226,SH022922480000
1540,0000000a03d4,20151101,114731,99993,MP_MISSINGPROGRAM
1540,0000000a03d4,20151101,114744,72772,EP019732500013
1540,0000000a03d4,20151101,120118,56905,EP022461920002
1540,0000000a03d4,20151101,164506,71771,EP000310092289
1540,0000000a0400,20151101,22340,12574,SH022568030000
1540,0000000a0400,20151101,23307,10035,SH000000010000
1540,0000000a0400,20151101,52844,30156,SH000000010000
1540,0000000a0400,20151101,53542,16300,EP009454690130
1540,0000000a0400,20151101,60000,16300,EP009454690128
1540,0000000a0400,20151101,140000,30156,EP015976280040
1540,0000000a0400,20151101,231631,10188,MV000494120000
1540,0000000a040a,20151101,190000,58515,EP009311820179
1540,0000000a040a,20151101,195554,42642,MV003664050000
1540,0000000a045c,20151101,145143,91009,EP000365112716
1540,0000000a045c,20151101,145307,91009,EP000365112716
1540,0000000a0472,20151101,210000,30754,EP011583840142
1540,0000000a0472,20151101,225815,99993,MP_MISSINGPROGRAM
1540,0000000a0472,20151101,234656,48999,SH008859900000
1540,0000000a0472,20151101,234914,12508,MV000773830000
1540,0000000a0472,20151101,235117,31226,SH009134780000
1540,0000000a0472,20151101,235215,48969,EP000170701053
1540,0000000a04b6,20151101,100758,14873,MV000979110000
1540,0000000a04b6,20151101,103253,14873,MV000088900000
1540,0000000a04b6,20151101,163000,64490,EP014160490072
1540,0000000a04b6,20151101,230759,11207,EP011581240101
1540,0000000a04b6,20151101,230853,99993,MP_MISSINGPROGRAM
1540,0000000a054e,20151101,140000,82773,MV000033290000
1540,0000000a054e,20151101,170047,68385,MV000482300000
1540,0000000a054e,20151101,181236,49438,EP014461100002
1540,0000000a054e,20151101,182310,49438,EP014461100002
1540,0000000a0554,20151101,93158,11150,EP014707060125
1540,0000000a0554,20151101,93605,99993,MP_MISSINGPROGRAM
1540,0000000a0554,20151101,100206,11948,SP003189620000
1540,0000000a0554,20151101,125635,11741,EP000076050756
1540,0000000a0554,20151101,131401,11948,SP003189640000
1540,0000000a0554,20151101,171735,30754,SH022515430000
1540,0000000a0554,20151101,172222,11187,EP017512260024
1540,0000000a0554,20151101,183021,42599,SP003189720000
1540,0000000a0554,20151101,194104,57708,EP012124070109
1540,0000000a0554,20151101,211514,10021,EP013240020103
1540,0000000a0554,20151101,220137,10021,EP013240020103
1540,0000000a0554,20151101,220846,31226,SP003189730000
1540,0000000a0554,20151101,221423,31226,SP003189730000
1540,0000000a0554,20151101,222007,10021,EP013240020103
1540,0000000a05ad,20151101,120537,60179,SH011029750000
1540,0000000a05ad,20151101,120710,42599,SP003189620000
1540,0000000a05ad,20151101,121753,60179,SH011029750000
1540,0000000a05ad,20151101,183442,42599,SP003189720000
1540,0000000a05ad,20151101,184852,42599,SP003189720000
1540,0000000a05ad,20151101,185148,58718,SH018945890000
1540,0000000a05ad,20151101,190123,42599,SP003189720000
1540,0000000a05ad,20151101,190313,58718,SH005911040000
1540,0000000a05ad,20151101,205934,31226,SP003189730000
1540,0000000a05ad,20151101,231241,31226,SP003189730000
1540,0000000a1c94,20151101,102312,16361,EP002971100023
1540,0000000a1c94,20151101,183000,18279,EP015662900048
1540,0000000a4cde,20151101,82017,30754,SH021468090000
1540,0000000a595a,20151101,111110,10088,EP019732500013
1540,0000000a595a,20151101,113329,10149,MV000383690000
1540,0000000a595a,20151101,120227,11221,MV005181540000
1540,0000000a595a,20151101,130000,11097,MV004497930000
1540,0000000a595a,20151101,133119,10918,MV004251920000
1540,0000000a595a,20151101,200000,11207,EP003169780400
1540,0000000c4bd6,20151101,164546,99993,MP_MISSINGPROGRAM
1540,0000000c4ec0,20151101,10500,16331,SH000191680000
1540,0000000c4ec0,20151101,150000,16331,EP013605340004
1540,0000000c4ec0,20151101,190000,11741,SH008483860000
1540,0000000c4ec0,20151101,220714,11867,EP009311820188
1540,0000000c59a7,20151101,113000,36212,EP014312560038
1540,0000000c59a7,20151101,143910,99993,MP_MISSINGPROGRAM
1540,0000000c59a7,20151101,151426,61854,EP015629870766
1540,0000000c59a7,20151101,180000,59186,EP014228840085
1540,0000000c59a7,20151101,220218,58718,EP004462280078
1540,0000000c59a7,20151101,220720,42599,EP019667680005
1540,0000000c59a7,20151101,220731,31226,SP003189730000
1540,0000000c59a7,20151101,223128,31226,SP003189730000
1540,0000000c59a7,20151101,225042,31226,SP003189730000
1540,0000000c5afa,20151101,105931,11006,EP003077660624
1540,0000000c5afa,20151101,120000,12131,EP022724570002
1540,0000000c5afa,20151101,140000,12131,EP013216350246
1540,0000000c5afa,20151101,144500,11006,EP003077660688
1540,0000000c5afa,20151101,153000,11006,EP003077660358
1540,0000000c5afa,20151101,153000,12131,EP013216350262
1540,0000000c5afa,20151101,161500,12131,EP022222100011
1540,0000000c5b25,20151101,90000,11187,SH021467180000
1540,0000000c5b25,20151101,120000,11187,EP019483240058
1540,0000000c5b25,20151101,204212,10918,MV008176670000
1540,0000000c5b25,20151101,223000,11867,EP009311820189
1540,0000000c5b3c,20151101,145221,11150,EP006114420154
1540,0000000c5b3c,20151101,180000,11913,SH003602880000
1540,0000000c5b3c,20151101,190000,30754,EP000000351260
1540,0000000c5b3c,20151101,213227,11150,EP015103710075
1540,0000000c5b5e,20151101,233500,30754,EP019661800186
1540,0000000c5c94,20151101,100000,32645,SH022333680000
1540,0000000c5c94,20151101,132253,65342,EP018030490009
1540,0000000c5c94,20151101,134942,45399,EP019856790023
1540,0000000c5c94,20151101,142305,49788,EP013600540083
1540,0000000c5c94,20151101,174133,42599,SP003189720000
1540,0000000c5c94,20151101,202957,42599,EP019667680005
1540,0000000c5c94,20151101,203052,59976,SH000199170000
1540,0000000c5c94,20151101,214429,31709,EP021847130006
1540,0000000c5c94,20151101,215305,31709,EP021847130006
1540,0000000c5c94,20151101,231347,31709,SH006856650000
1540,0000000c5c94,20151101,232257,31226,SP003189730000
1540,0000000c7af4,20151101,204538,20492,SP003189730000
1540,0000000c8948,20151101,125022,65025,SH014712440000
1540,0000000cad13,20151101,133844,30754,SP003189690000
1540,0000000cad13,20151101,170000,12131,EP017123260068
1540,0000000cb05a,20151101,40000,16374,SH013745410000
1540,0000000cb05a,20151101,160000,16374,SH011029750000
1540,0000000cb05a,20151101,215742,99993,MP_MISSINGPROGRAM
1540,0000000cb05a,20151101,232005,11428,SH003301980000
1540,0000000cb14d,20151101,123003,11948,SH001148370000
1540,0000000cb14d,20151101,123033,11896,SH002769000000
1540,0000000cb14d,20151101,214248,11948,EP019667680005
1540,0000000cb14d,20151101,225254,11948,EP019667680005
1540,0000000cb14d,20151101,233500,11896,EP019661800186
1540,0000000cb438,20151101,233500,31709,EP006724493194
1540,0000000cb4bd,20151101,184432,31226,EP000030611401
1540,0000000cddb4,20151101,170000,11896,SH022515430000
1540,0000000cddb4,20151101,220122,11741,SP003189730000
1540,0000000cddb4,20151101,233230,99993,MP_MISSINGPROGRAM
1540,0000000de5b9,20151101,20000,10057,EP017976670034
1540,0000000de5b9,20151101,40245,99993,MP_MISSINGPROGRAM
1540,0000000de8b1,20151101,500,21101,EP012801050085
1540,0000000de8b1,20151101,130000,21247,SP003189640000
1540,0000000de8b1,20151101,193859,11754,EP000000351260
1540,0000000df188,20151101,0,99993,MP_MISSINGPROGRAM
1540,0000000df188,20151101,153000,16062,EP017034500015
1540,0000000df188,20151101,220612,99993,MP_MISSINGPROGRAM
1540,0000000e084e,20151101,74912,14902,EP015409850015
1540,0000000e084e,20151101,153106,11948,SP003189640000
1540,0000000e084e,20151101,154929,11948,SP003189640000
1540,0000000e084e,20151101,211132,11741,SP003189730000
1540,0000000e084e,20151101,213555,11741,SP003189730000
1540,0000000e7273,20151101,93651,42599,SP003189620000
1540,0000000e7273,20151101,171930,11948,SP003189720000
1540,0000000e7273,20151101,172952,11486,EP000031630855
1540,0000000e7273,20151101,173018,99993,MP_MISSINGPROGRAM
1540,0000000ee9de,20151101,5403,16485,SH017915140000
1540,0000000ee9de,20151101,125828,11069,SH011588160000
1540,0000000ee9de,20151101,155642,82682,EP015388740006
1540,0000000f037b,20151101,200000,66268,MV008001400000
1540,0000001093cd,20151101,220000,66268,MV005181390000
1540,0000001093f2,20151101,84729,11187,SH021247180000
1540,0000001093f2,20151101,121500,12131,EP022724570009
1540,0000001093f2,20151101,160000,12131,EP022222100012
1540,00000010a201,20151101,5700,70130,SH018899400000
1540,00000010a201,20151101,14500,70130,SH018127650000
